t      	v      	nai    	nass   	ki     	kss    	cai    	cass   	cansr  	cajsr  	Jrel   	CaMKt  	Jup    	Jtr    	Jdiff  	JdiffNa	JdiffK 	Jleak  	INa    	INaL   	Ito    	ICaL   	ICaNa  	ICaK   	IKr    	IKs    	IK1    	INaCa_i	INaCa_ss	INaCa  	INaK   	IKb    	INab   	IpCa   	ICab   	Ist    	dt     	APD    
1.024389e+03      	37.6147	7.21928	7.22156	144.434	144.433	0.000278218	0.00411697	1.58661	0.443324	0.0117517	0.0139976	0.00116026	0.0114329	0.0192002	0.00114118	-0.000638471	0.000416486	-5.81736e-05	-0.123697	0.146868	-0.844018	-0.204053	0.308996	0.341496	0.0237975	6.70362e-05	0.0578484	-0.0997927	-0.0419443	0.197364	0.293172	-0.00182267	0.00017874	-0.000526644	0      	0.005  	272.099
1.024439e+03      	37.6099	7.21928	7.22156	144.434	144.433	0.000278531	0.00410436	1.58662	0.443322	0.0116367	0.0140016	0.00116137	0.011433	0.0191356	0.00113913	-0.000637567	0.000416488	-5.68601e-05	-0.12369	0.146433	-0.843518	-0.203825	0.308579	0.341653	0.023847	6.70675e-05	0.0578031	-0.0995565	-0.0417534	0.197359	0.293143	-0.00182296	0.000178869	-0.000526775	0      	0.005  	272.099
1.024489e+03      	37.6051	7.21928	7.22155	144.434	144.433	0.000278842	0.00409182	1.58663	0.443321	0.0115229	0.0140057	0.00116247	0.0114331	0.0190713	0.00113707	-0.000636665	0.000416491	-5.55764e-05	-0.123682	0.145999	-0.843018	-0.203597	0.308163	0.34181	0.0238965	6.70989e-05	0.0577576	-0.0993208	-0.0415632	0.197353	0.293115	-0.00182325	0.000178998	-0.000526907	0      	0.005  	272.099
1.024539e+03      	37.6003	7.21928	7.22155	144.434	144.433	0.000279153	0.00407932	1.58664	0.44332	0.0114103	0.0140097	0.00116356	0.0114332	0.0190072	0.00113502	-0.000635765	0.000416493	-5.43217e-05	-0.123674	0.145567	-0.842518	-0.203369	0.307748	0.341967	0.023946	6.71304e-05	0.057712	-0.0990856	-0.0413736	0.197348	0.293087	-0.00182354	0.000179126	-0.000527038	0      	0.005  	272.099
1.024589e+03      	37.5954	7.21928	7.22154	144.434	144.433	0.000279462	0.00406688	1.58665	0.443321	0.0112987	0.0140137	0.00116465	0.0114333	0.0189435	0.00113298	-0.000634867	0.000416495	-5.30954e-05	-0.123667	0.145137	-0.842018	-0.203142	0.307333	0.342124	0.0239954	6.7162e-05	0.0576662	-0.098851	-0.0411848	0.197342	0.293059	-0.00182383	0.000179253	-0.00052717	0      	0.005  	272.099
1.024639e+03      	37.5906	7.21928	7.22154	144.434	144.433	0.000279771	0.0040545	1.58666	0.443323	0.0111883	0.0140178	0.00116574	0.0114333	0.01888	0.00113094	-0.00063397	0.000416497	-5.18968e-05	-0.123659	0.14471	-0.841517	-0.202916	0.30692	0.34228	0.0240448	6.71937e-05	0.0576202	-0.0986169	-0.0409967	0.197336	0.29303	-0.00182412	0.00017938	-0.000527303	0      	0.005  	272.099
1.024689e+03      	37.5857	7.21928	7.22154	144.434	144.433	0.000280078	0.00404217	1.58667	0.443325	0.0110789	0.0140218	0.00116682	0.0114334	0.0188168	0.0011289	-0.000633076	0.000416499	-5.07254e-05	-0.123652	0.144284	-0.841017	-0.20269	0.306507	0.342435	0.0240942	6.72255e-05	0.0575741	-0.0983834	-0.0408093	0.197331	0.293002	-0.00182441	0.000179507	-0.000527436	0      	0.005  	272.099
1.024739e+03      	37.5808	7.21928	7.22153	144.434	144.433	0.000280384	0.00402989	1.58667	0.443328	0.0109706	0.0140258	0.00116789	0.0114335	0.0187538	0.00112686	-0.000632183	0.000416502	-4.95805e-05	-0.123644	0.14386	-0.840517	-0.202464	0.306095	0.342591	0.0241436	6.72574e-05	0.0575279	-0.0981504	-0.0406225	0.197325	0.292973	-0.00182471	0.000179632	-0.000527569	0      	0.005  	272.099
1.024789e+03      	37.576 	7.21928	7.22153	144.434	144.433	0.000280689	0.00401767	1.58668	0.443333	0.0108635	0.0140298	0.00116896	0.0114335	0.0186911	0.00112483	-0.000631291	0.000416504	-4.84616e-05	-0.123637	0.143439	-0.840016	-0.20224	0.305683	0.342746	0.024193	6.72894e-05	0.0574815	-0.097918	-0.0404365	0.19732	0.292944	-0.001825	0.000179758	-0.000527703	0      	0.005  	272.099
1.024839e+03      	37.5711	7.21928	7.22152	144.434	144.433	0.000280993	0.0040055	1.58669	0.443338	0.0107573	0.0140338	0.00117002	0.0114335	0.0186287	0.00112281	-0.000630402	0.000416506	-4.73679e-05	-0.123629	0.143019	-0.839516	-0.202015	0.305273	0.3429 	0.0242424	6.73215e-05	0.0574349	-0.0976861	-0.0402511	0.197314	0.292916	-0.00182529	0.000179882	-0.000527837	0      	0.005  	272.099
1.024889e+03      	37.5661	7.21928	7.22152	144.434	144.433	0.000281296	0.00399338	1.5867 	0.443344	0.0106523	0.0140378	0.00117108	0.0114336	0.0185666	0.00112078	-0.000629515	0.000416509	-4.6299e-05	-0.123622	0.142601	-0.839015	-0.201791	0.304863	0.343055	0.0242917	6.73537e-05	0.0573882	-0.0974547	-0.0400665	0.197308	0.292887	-0.00182559	0.000180007	-0.000527972	0      	0.005  	272.099
1.024939e+03      	37.5612	7.21928	7.22151	144.434	144.433	0.000281598	0.00398132	1.58671	0.443351	0.0105482	0.0140418	0.00117213	0.0114336	0.0185048	0.00111876	-0.000628629	0.000416511	-4.52543e-05	-0.123614	0.142185	-0.838515	-0.201568	0.304454	0.343209	0.024341	6.7386e-05	0.0573414	-0.0972239	-0.0398825	0.197303	0.292858	-0.00182589	0.00018013	-0.000528107	0      	0.005  	272.099
1.024989e+03      	37.5563	7.21928	7.22151	144.434	144.433	0.000281899	0.0039693	1.58672	0.443358	0.0104452	0.0140458	0.00117317	0.0114336	0.0184432	0.00111675	-0.000627745	0.000416513	-4.42332e-05	-0.123607	0.141772	-0.838015	-0.201345	0.304046	0.343362	0.0243903	6.74184e-05	0.0572944	-0.0969936	-0.0396993	0.197297	0.292829	-0.00182618	0.000180253	-0.000528242	0      	0.005  	272.099
1.025039e+03      	37.5513	7.21928	7.22151	144.434	144.433	0.000282199	0.00395734	1.58673	0.443367	0.0103433	0.0140497	0.00117421	0.0114336	0.0183818	0.00111474	-0.000626862	0.000416516	-4.32353e-05	-0.1236	0.14136	-0.837514	-0.201123	0.303638	0.343515	0.0244396	6.74509e-05	0.0572472	-0.0967639	-0.0395167	0.197291	0.2928 	-0.00182648	0.000180376	-0.000528378	0      	0.005  	272.099
1.025089e+03      	37.5464	7.21928	7.2215 	144.434	144.433	0.000282497	0.00394544	1.58674	0.443376	0.0102423	0.0140537	0.00117524	0.0114336	0.0183208	0.00111273	-0.000625982	0.000416518	-4.22599e-05	-0.123592	0.14095	-0.837014	-0.200901	0.303231	0.343668	0.0244889	6.74835e-05	0.0571999	-0.0965347	-0.0393348	0.197286	0.292771	-0.00182678	0.000180498	-0.000528515	0      	0.005  	272.099
1.025139e+03      	37.5414	7.21928	7.2215 	144.434	144.433	0.000282795	0.00393358	1.58675	0.443386	0.0101423	0.0140577	0.00117627	0.0114336	0.01826	0.00111073	-0.000625103	0.00041652	-4.13066e-05	-0.123585	0.140541	-0.836513	-0.20068	0.302825	0.343821	0.0245381	6.75162e-05	0.0571525	-0.0963061	-0.0391536	0.19728	0.292742	-0.00182708	0.000180619	-0.000528651	0      	0.005  	272.099
1.025189e+03      	37.5364	7.21928	7.22149	144.434	144.433	0.000283091	0.00392178	1.58675	0.443397	0.0100434	0.0140616	0.00117729	0.0114336	0.0181995	0.00110873	-0.000624226	0.000416523	-4.03748e-05	-0.123578	0.140135	-0.836013	-0.200459	0.30242	0.343973	0.0245873	6.7549e-05	0.0571049	-0.096078	-0.0389731	0.197274	0.292712	-0.00182738	0.00018074	-0.000528788	0      	0.005  	272.099
1.025239e+03      	37.5314	7.21928	7.22149	144.434	144.433	0.000283387	0.00391002	1.58676	0.443409	0.0099454	0.0140656	0.00117831	0.0114336	0.0181392	0.00110673	-0.00062335	0.000416525	-3.94641e-05	-0.123571	0.139731	-0.835513	-0.200239	0.302016	0.344125	0.0246365	6.75819e-05	0.0570572	-0.0958505	-0.0387933	0.197268	0.292683	-0.00182768	0.000180861	-0.000528926	0      	0.005  	272.099
1.025289e+03      	37.5264	7.21927	7.22148	144.434	144.433	0.000283681	0.00389832	1.58677	0.443421	0.00984839	0.0140695	0.00117932	0.0114335	0.0180792	0.00110474	-0.000622477	0.000416528	-3.85741e-05	-0.123564	0.139328	-0.835012	-0.200019	0.301612	0.344276	0.0246857	6.76149e-05	0.0570094	-0.0956235	-0.0386142	0.197263	0.292653	-0.00182798	0.000180981	-0.000529064	0      	0.005  	272.099
1.025339e+03      	37.5213	7.21927	7.22148	144.434	144.433	0.000283975	0.00388667	1.58678	0.443434	0.00975234	0.0140735	0.00118032	0.0114335	0.0180194	0.00110275	-0.000621605	0.00041653	-3.77041e-05	-0.123557	0.138927	-0.834512	-0.1998	0.301209	0.344428	0.0247349	6.76481e-05	0.0569614	-0.0953971	-0.0384357	0.197257	0.292624	-0.00182828	0.0001811	-0.000529202	0      	0.005  	272.099
1.025389e+03      	37.5163	7.21927	7.22148	144.434	144.433	0.000284267	0.00387507	1.58679	0.443448	0.00965724	0.0140774	0.00118132	0.0114334	0.0179599	0.00110077	-0.000620735	0.000416533	-3.68539e-05	-0.12355	0.138528	-0.834012	-0.199581	0.300806	0.344578	0.024784	6.76813e-05	0.0569132	-0.0951712	-0.038258	0.197251	0.292594	-0.00182859	0.000181219	-0.000529341	0      	0.005  	272.099
1.025439e+03      	37.5112	7.21927	7.22147	144.434	144.433	0.000284558	0.00386352	1.5868 	0.443463	0.00956309	0.0140813	0.00118232	0.0114334	0.0179007	0.00109879	-0.000619866	0.000416535	-3.60229e-05	-0.123543	0.138131	-0.833512	-0.199363	0.300405	0.344729	0.0248332	6.77146e-05	0.0568649	-0.0949458	-0.0380809	0.197245	0.292565	-0.00182889	0.000181338	-0.00052948	0      	0.005  	272.099
1.025489e+03      	37.5062	7.21927	7.22147	144.434	144.433	0.000284848	0.00385202	1.58681	0.443479	0.00946988	0.0140852	0.00118331	0.0114333	0.0178417	0.00109681	-0.000618999	0.000416537	-3.52106e-05	-0.123536	0.137736	-0.833012	-0.199145	0.300004	0.344879	0.0248823	6.7748e-05	0.0568165	-0.0947211	-0.0379045	0.197239	0.292535	-0.0018292	0.000181455	-0.00052962	0      	0.005  	272.099
1.032504e+03      	36.5903	7.21921	7.22089	144.433	144.433	0.000317359	0.00258209	1.58848	0.451137	0.00246302	0.0145819	0.00126997	0.0113853	0.0120226	0.000873428	-0.000512205	0.000416904	-1.46649e-06	-0.122633	0.0956521	-0.761007	-0.172434	0.250417	0.362959	0.031586	7.30221e-05	0.0497879	-0.0703511	-0.0205631	0.196356	0.287998	-0.00187584	0.00019278	-0.000551469	0      	1      	272.099
1.042504e+03      	34.8729	7.21906	7.22031	144.433	144.432	0.000340742	0.00167125	1.59168	0.46809	0.000470201	0.0151075	0.00131729	0.0112505	0.00698284	0.000640369	-0.000393313	0.000417726	-1.73945e-08	-0.122865	0.0602586	-0.684876	-0.145241	0.194958	0.386761	0.0402873	8.59268e-05	0.0364788	-0.0456483	-0.00916948	0.194448	0.278043	-0.00197909	0.000202109	-0.000602309	0      	1      	272.099
1.052504e+03      	32.7982	7.21889	7.21988	144.433	144.432	0.000349185	0.00120691	1.59512	0.486499	0.000218011	0.0154773	0.00131002	0.0111014	0.00446601	0.000504906	-0.000303643	0.000418629	-2.81113e-10	-0.123645	0.0388315	-0.627218	-0.12551	0.153247	0.410652	0.047925	0.000104813	0.0225633	-0.0327094	-0.0101461	0.192141	0.265714	-0.00210891	0.00020546	-0.0006703	0      	1      	272.099
1.062504e+03      	30.4974	7.21872	7.21956	144.432	144.432	0.000349591	0.00094227	1.59849	0.505222	0.000219904	0.0157427	0.00128119	0.0109482	0.00306651	0.00042443	-0.000235905	0.000419518	-1.40535e-11	-0.124551	0.0251996	-0.586268	-0.110869	0.122001	0.435744	0.054529	0.000130791	0.00888091	-0.0261661	-0.0172852	0.189599	0.251786	-0.00225858	0.000205811	-0.000754	0      	1      	272.099
1.072504e+03      	28.0702	7.21857	7.21931	144.432	144.432	0.000345554	0.000779896	1.60166	0.52406	0.000271518	0.0159387	0.00124424	0.0107918	0.0022347	0.000376599	-0.000185093	0.000420356	-2.70347e-12	-0.125329	0.0164441	-0.559617	-0.100039	0.0987762	0.461939	0.0601936	0.000165295	-0.00404427	-0.0231833	-0.0272276	0.186945	0.236902	-0.00242271	0.000204524	-0.000852216	0      	1      	272.099
1.082504e+03      	25.5914	7.21843	7.21912	144.432	144.432	0.000339064	0.000675146	1.60458	0.542937	0.000347815	0.0160881	0.00120488	0.0106325	0.00171997	0.000348821	-0.000146879	0.000421129	-1.55973e-12	-0.125829	0.0108195	-0.544221	-0.0920135	0.0814412	0.488755	0.0650396	0.000209983	-0.0158757	-0.0222201	-0.0380959	0.184267	0.221603	-0.00259686	0.000202305	-0.000963698	0      	1      	272.099
1.092504e+03      	23.1082	7.21831	7.21898	144.432	144.431	0.000331275	0.000605221	1.60724	0.561787	0.000449604	0.0162058	0.00116561	0.0104708	0.00139484	0.000333346	-0.000117524	0.000421834	-2.61557e-12	-0.125983	0.00720525	-0.536274	-0.0858465	0.0681878	0.515714	0.069185	0.000266823	-0.0264656	-0.0224236	-0.0488892	0.181621	0.206289	-0.00277785	0.000199552	-0.00108739	0      	1      	272.099
1.102504e+03      	20.6366	7.21821	7.21886	144.431	144.431	0.000322881	0.000557482	1.60966	0.580532	0.000580818	0.0163016	0.0011275	0.0103077	0.00118882	0.00032522	-9.40836e-05	0.000422476	-5.87229e-12	-0.125803	0.00487388	-0.531825	-0.080709	0.0576308	0.542554	0.0727231	0.000338509	-0.0358458	-0.0233272	-0.059173	0.179026	0.191178	-0.00296438	0.000196504	-0.0012231	0      	1      	272.099
1.112504e+03      	18.1631	7.21813	7.21878	144.431	144.431	0.000314306	0.00052445	1.61185	0.599084	0.000744411	0.0163822	0.00109104	0.010144	0.00106038	0.00032134	-7.44911e-05	0.000423056	-1.36412e-11	-0.12536	0.00335772	-0.527528	-0.0759731	0.0488223	0.569288	0.0757108	0.000429209	-0.0441767	-0.0246849	-0.0688617	0.17647	0.176307	-0.00315732	0.000193313	-0.00137207	0      	1      	272.099
1.122504e+03      	15.6517	7.21807	7.21871	144.431	144.431	0.000305809	0.000501465	1.61383	0.617348	0.000941136	0.0164522	0.00105639	0.00998099	0.000983787	0.000319869	-5.7431e-05	0.00042358	-3.20446e-11	-0.124758	0.00235985	-0.520967	-0.0712282	0.0411745	0.596156	0.0781661	0.00054566	-0.0516782	-0.0263727	-0.0780509	0.173918	0.161583	-0.00335955	0.000190076	-0.00153735	0      	1      	272.099
1.132504e+03      	13.0518	7.21803	7.21867	144.43 	144.43 	0.000297545	0.000485493	1.61561	0.635227	0.00116864	0.0165146	0.0010236	0.00981976	0.000942406	0.000319771	-4.21254e-05	0.000424052	-7.70491e-11	-0.124113	0.00164509	-0.510476	-0.066228	0.0343466	0.623524	0.0800713	0.000698811	-0.0585722	-0.0283296	-0.0869018	0.171322	0.146852	-0.0035756	0.000186857	-0.00172394	0      	1      	272.099
1.142504e+03      	10.3015	7.218  	7.21865	144.43 	144.43 	0.000289607	0.000474422	1.61721	0.652632	0.00141986	0.0165719	0.000992615	0.00966139	0.000924865	0.0003204	-2.81171e-05	0.000424477	-1.93246e-10	-0.123539	0.00111333	-0.494532	-0.0607957	0.0281389	0.651802	0.0813746	0.000906673	-0.065052	-0.0305233	-0.0955753	0.168624	0.13195	-0.00381161	0.000183698	-0.00193908	0      	1      	272.099
1.152504e+03      	7.32019	7.218  	7.21864	144.43 	144.43 	0.000282039	0.00046658	1.61864	0.669495	0.00167907	0.0166254	0.000963313	0.00950673	0.000922432	0.000321122	-1.50694e-05	0.000424858	-5.1793e-10	-0.123159	0.000775999	-0.470662	-0.0546918	0.0224009	0.681439	0.0819819	0.00120043	-0.0712882	-0.0329304	-0.104219	0.165757	0.116712	-0.00407604	0.000180625	-0.00219348	0      	1      	272.099
1.162504e+03      	3.9879 	7.218  	7.21864	144.429	144.429	0.000274853	0.000460215	1.61993	0.685802	0.00191111	0.0166762	0.000935436	0.00935612	0.000926466	0.000320778	-2.61717e-06	0.000425199	-1.53498e-09	-0.123133	0.000568137	-0.433179	-0.0473927	0.0169523	0.712977	0.0817298	0.00163906	-0.0774554	-0.0355148	-0.11297	0.162621	0.100942	-0.00438197	0.00017765	-0.00250428	0      	1      	272.099
1.172504e+03      	0.0866402	7.21803	7.21866	144.429	144.429	0.000268023	0.000452651	1.62107	0.70167	0.00203221	0.0167245	0.000908437	0.00920866	0.000924437	0.000316766	9.76664e-06	0.000425502	-5.33435e-09	-0.123723	0.000452977	-0.368738	-0.0377424	0.0115385	0.747245	0.080313	0.00235153	-0.0837957	-0.0381834	-0.121979	0.159046	0.0843168	-0.00475338	0.000174772	-0.00290338	0      	1      	272.099
1.182504e+03      	-4.79378	7.21807	7.21868	144.429	144.429	0.000261465	0.000438891	1.62207	0.71752	0.00186148	0.0167689	0.000881123	0.0090606	0.000893172	0.000304434	2.24215e-05	0.000425768	-2.42322e-08	-0.125401	0.000420381	-0.256506	-0.0243045	0.00611633	0.78524	0.0771454	0.00367253	-0.0906461	-0.0406535	-0.1313	0.154713	0.0663704	-0.00523777	0.000171964	-0.00345564	0      	1      	272.099
1.192504e+03      	-11.0961	7.21813	7.2187 	144.428	144.428	0.000255005	0.000412727	1.62291	0.734219	0.00126458	0.016806	0.000851587	0.0089035	0.00080145	0.000283575	3.32978e-05	0.000425994	-1.63433e-07	-0.128568	0.000506086	-0.119587	-0.0103523	0.00202519	0.824919	0.0714318	0.00650623	-0.0979566	-0.0422129	-0.14017	0.14928	0.0475383	-0.00590203	0.00016916	-0.00426165	0      	1      	272.099
1.202504e+03      	-18.4985	7.21822	7.21875	144.428	144.428	0.000248447	0.000376851	1.62359	0.752336	0.000656945	0.016831	0.000819211	0.00873061	0.000657157	0.000266062	3.87647e-05	0.000426177	-1.49161e-06	-0.132149	0.00082409	-0.0476794	-0.0037592	0.000543843	0.854782	0.0631701	0.0127476	-0.104327	-0.0421749	-0.146502	0.143055	0.0309409	-0.00674767	0.000166271	-0.00534925	0      	1      	272.099
1.212504e+03      	-26.2119	7.21832	7.21882	144.427	144.427	0.000241748	0.000342125	1.6241 	0.771344	0.000386368	0.0168422	0.000785866	0.00854631	0.000514728	0.000252909	4.05324e-05	0.000426314	-1.31736e-05	-0.13269	0.00154563	-0.0260044	-0.00188837	0.000198037	0.861802	0.053444	0.0255284	-0.10845	-0.0409731	-0.149423	0.13679	0.0190559	-0.00769821	0.000163264	-0.00662582	0      	1      	272.099
1.222504e+03      	-33.9825	7.21843	7.21891	144.427	144.427	0.000235	0.000312375	1.62443	0.79073	0.000216004	0.016841	0.000752926	0.00835629	0.000397364	0.000239057	4.09524e-05	0.000426407	-8.76924e-05	-0.121839	0.00280932	-0.0101358	-0.00068782	5.17207e-05	0.840414	0.0431846	0.0505797	-0.110447	-0.0392339	-0.149681	0.130747	0.0113225	-0.00871786	0.000160176	-0.00802932	0      	1      	272.099
1.232504e+03      	-41.8734	7.21854	7.21899	144.427	144.427	0.000228299	0.000287057	1.62461	0.810381	8.91349e-05	0.0168293	0.000720744	0.00816191	0.000302128	0.000226238	4.07108e-05	0.000426457	-0.000382219	-0.0846474	0.00427263	-0.00274847	-0.000176527	9.34588e-06	0.787744	0.0329611	0.0989137	-0.110847	-0.0372032	-0.14805	0.124884	0.00646454	-0.00981069	0.000157048	-0.00954686	0      	1      	272.099
1.235003e+03      	-43.89 	7.21856	7.21901	144.426	144.427	0.000226642	0.000281481	1.62463	0.815313	6.88668e-05	0.0168249	0.000710527	0.00809809	0.0002761	0.000222537	4.06742e-05	0.000426465	-0.000508718	-0.0686558	0.00444015	-0.00178867	-0.000113105	5.3068e-06	0.764149	0.0299043	0.122792	-0.110717	-0.0365382	-0.147256	0.122992	0.0053248	-0.010186	0.00015603	-0.0100678	0      	0.249986	272.099
1.237503e+03      	-45.9314	7.21858	7.21902	144.426	144.426	0.000224994	0.000276165	1.62464	0.820248	5.22657e-05	0.0168199	0.00070276	0.00804886	0.000257637	0.000219857	4.06784e-05	0.000426468	-0.00066869	-0.0553215	0.00455682	-0.00122904	-7.68427e-05	3.2751e-06	0.742756	0.0274222	0.144954	-0.110548	-0.0360333	-0.146581	0.121536	0.00456359	-0.0104829	0.000155248	-0.0104791	0      	0.249986	272.099
1.240003e+03      	-47.9982	7.2186 	7.21904	144.426	144.426	0.000223356	0.000271106	1.62464	0.825186	3.92363e-05	0.0168145	0.000695071	0.00799952	0.000240407	0.000217234	4.07433e-05	0.000426469	-0.000846636	-0.0429335	0.0045399	-0.000839577	-5.19318e-05	2.00438e-06	0.719022	0.024976	0.170996	-0.110321	-0.0355339	-0.145855	0.120077	0.00389265	-0.0107871	0.000154467	-0.0108996	0      	0.249986	272.099
1.242503e+03      	-50.0913	7.21862	7.21905	144.426	144.426	0.000221728	0.000266295	1.62464	0.830122	2.91565e-05	0.0168086	0.000687464	0.00795011	0.000224374	0.000214615	4.09041e-05	0.000426468	-0.0010397	-0.0321819	0.00438488	-0.000567511	-3.47475e-05	1.21029e-06	0.692903	0.0225732	0.201498	-0.110041	-0.0350422	-0.145084	0.118617	0.00330333	-0.0110987	0.000153687	-0.0113293	0      	0.249986	272.099
1.245003e+03      	-52.2117	7.21864	7.21907	144.426	144.426	0.000220113	0.000261725	1.62462	0.835055	2.1452e-05	0.0168023	0.000679941	0.00790064	0.000209488	0.000211968	4.11955e-05	0.000426464	-0.00124244	-0.0233974	0.00410753	-0.000379327	-2.30025e-05	7.20209e-07	0.664367	0.0202211	0.23707	-0.109713	-0.0345595	-0.144272	0.117155	0.00278752	-0.0114179	0.00015291	-0.011768	0      	0.249986	272.099
1.247503e+03      	-54.3619	7.21866	7.21908	144.426	144.426	0.00021851	0.000257384	1.6246 	0.839983	1.56289e-05	0.0167955	0.000672502	0.00785114	0.000195692	0.000209282	4.16539e-05	0.000426459	-0.00144883	-0.0165724	0.0037367	-0.000250525	-1.50539e-05	4.21777e-07	0.633377	0.0179267	0.278342	-0.109339	-0.034087	-0.143426	0.115689	0.00233751	-0.0117451	0.000152135	-0.0122162	0      	0.249986	272.099
1.250003e+03      	-56.5461	7.21868	7.21909	144.426	144.426	0.00021692	0.000253261	1.62457	0.844906	1.12747e-05	0.0167884	0.00066515	0.00780161	0.000182925	0.000206562	4.23165e-05	0.000426451	-0.0016532	-0.0114784	0.00330655	-0.000163302	-9.72845e-06	2.42605e-07	0.599887	0.0156954	0.325938	-0.108924	-0.0336257	-0.142549	0.114217	0.001946	-0.0120809	0.000151363	-0.0126745	0      	0.249986	272.099
1.252502e+03      	-58.7708	7.21869	7.2191 	144.426	144.426	0.000215344	0.000249343	1.62453	0.849822	8.05215e-06	0.0167809	0.000657884	0.00775208	0.000171123	0.000203825	4.32183e-05	0.000426441	-0.00185083	-0.00779332	0.00285007	-0.000104904	-6.19861e-06	1.36694e-07	0.563829	0.013532	0.380406	-0.108473	-0.0331764	-0.141649	0.112736	0.00160621	-0.0124265	0.000150595	-0.013144	0      	0.249986	272.099
1.255002e+03      	-61.0443	7.21871	7.21911	144.426	144.426	0.000213783	0.000245618	1.62449	0.85473	5.69137e-06	0.0167731	0.000650703	0.00770256	0.000160221	0.000201089	4.43861e-05	0.00042643	-0.00203792	-0.00519243	0.00239497	-6.62942e-05	-3.887e-06	7.5194e-08	0.525115	0.0114406	0.442088	-0.10799	-0.0327395	-0.14073	0.111241	0.00131204	-0.0127831	0.00014983	-0.0136263	0      	0.249986	272.099
1.255787e+03      	-61.7698	7.21871	7.21911	144.426	144.426	0.000213295	0.000244487	1.62447	0.856269	5.09278e-06	0.0167705	0.00064777	0.00768216	0.000155977	0.000199967	4.49483e-05	0.000426425	-0.00209328	-0.00455326	0.00223645	-5.73164e-05	-3.35029e-06	6.12354e-08	0.508892	0.0106447	0.469595	-0.107783	-0.0325633	-0.140346	0.110619	0.00120284	-0.0129337	0.000149516	-0.0138292	0      	0.005  	272.099
1.255837e+03      	-61.8163	7.21871	7.21911	144.426	144.426	0.000213264	0.000244415	1.62447	0.856367	5.05709e-06	0.0167704	0.000647628	0.00768117	0.000155775	0.000199912	4.49779e-05	0.000426424	-0.00209168	-0.00450565	0.00222711	-5.66802e-05	-3.31262e-06	6.03771e-08	0.508066	0.010604	0.470962	-0.107773	-0.0325549	-0.140328	0.110589	0.0011977	-0.012941	0.0001495	-0.0138392	0      	0.005  	272.099
1.255887e+03      	-61.8628	7.21871	7.21911	144.426	144.426	0.000213233	0.000244344	1.62447	0.856465	5.0216e-06	0.0167702	0.000647486	0.00768018	0.000155574	0.000199857	4.50076e-05	0.000426424	-0.00209068	-0.00445936	0.00221781	-5.60563e-05	-3.27567e-06	5.95361e-08	0.507239	0.0105634	0.472333	-0.107763	-0.0325464	-0.140309	0.110559	0.00119257	-0.0129484	0.000149485	-0.0138491	0      	0.005  	272.099
1.255937e+03      	-61.9094	7.21871	7.21911	144.426	144.426	0.000213202	0.000244273	1.62447	0.856563	4.98631e-06	0.01677	0.000647344	0.00767919	0.000155373	0.000199803	4.50374e-05	0.000426424	-0.00209022	-0.00441429	0.00220854	-5.5444e-05	-3.23941e-06	5.87117e-08	0.50641	0.0105229	0.473706	-0.107753	-0.032538	-0.14029	0.110528	0.00118746	-0.0129558	0.00014947	-0.013859	0      	0.005  	272.099
1.255987e+03      	-61.9559	7.21872	7.21911	144.426	144.426	0.000213171	0.000244202	1.62447	0.856661	4.95122e-06	0.0167699	0.000647203	0.0076782	0.000155172	0.000199749	4.50672e-05	0.000426424	-0.00209024	-0.00437033	0.00219931	-5.4843e-05	-3.20382e-06	5.79031e-08	0.505581	0.0104823	0.475082	-0.107742	-0.0325295	-0.140272	0.110498	0.00118236	-0.0129632	0.000149455	-0.013869	0      	0.005  	272.099
1.256037e+03      	-62.0025	7.21872	7.21911	144.426	144.426	0.00021314	0.000244131	1.62447	0.856759	4.91633e-06	0.0167697	0.000647061	0.00767721	0.000154971	0.000199694	4.50971e-05	0.000426423	-0.00209069	-0.00432741	0.00219011	-5.42526e-05	-3.16887e-06	5.71098e-08	0.50475	0.0104418	0.476461	-0.107732	-0.0325211	-0.140253	0.110468	0.00117728	-0.0129706	0.000149439	-0.013879	0      	0.005  	272.099
1.256087e+03      	-62.0491	7.21872	7.21912	144.426	144.426	0.00021311	0.00024406	1.62447	0.856857	4.88165e-06	0.0167695	0.000646919	0.00767622	0.000154771	0.00019964	4.51271e-05	0.000426423	-0.00209153	-0.00428543	0.00218094	-5.36724e-05	-3.13452e-06	5.63312e-08	0.503918	0.0104014	0.477842	-0.107722	-0.0325126	-0.140235	0.110437	0.00117222	-0.012978	0.000149424	-0.0138889	0      	0.005  	272.099
1.256137e+03      	-62.0958	7.21872	7.21912	144.426	144.426	0.000213079	0.000243989	1.62447	0.856955	4.84718e-06	0.0167694	0.000646777	0.00767522	0.000154572	0.000199585	4.51572e-05	0.000426423	-0.0020927	-0.00424433	0.0021718	-5.31019e-05	-3.10074e-06	5.55666e-08	0.503085	0.0103609	0.479227	-0.107712	-0.0325042	-0.140216	0.110407	0.00116717	-0.0129854	0.000149409	-0.0138989	0      	0.005  	272.099
